id;merchant_reference;amount;created_at
212c050600b7;dare_inc;7.86;2023-06-16
2ac2fbc3e9d1;dare_inc;19.04;2023-06-16
41df0a7f6c49;dare_inc;12.58;2023-06-16
550d1c97464b;dare_inc;26.89;2023-06-16
aa3355f0b703;dare_inc;24.81;2023-06-16
11556bf04fe7;dare_inc;29.04;2023-06-16
810725f06cd2;dare_inc;29.57;2023-06-16
c73033f890c9;dare_inc;8.2;2023-06-17
a3ee128a2892;dare_inc;23.74;2023-06-17
2d1dc7487887;dare_inc;22.02;2023-06-17
0a6d155ba372;dare_inc;25.92;2023-06-17
316888751b46;dare_inc;28.43;2023-06-17
bc323c9ea8c4;dare_inc;15.05;2023-06-17
fa73c9416015;dare_inc;12.98;2023-06-17
55be488c7457;dare_inc;12.28;2023-06-17
098af5a940cc;dare_inc;23.97;2023-06-17
2a809f397b42;dare_inc;23.86;2023-06-17
47e2f25b3a12;dare_inc;25.13;2023-06-17
02b7d7bda69c;dare_inc;25.18;2023-06-17
96cfa569cbcd;dare_inc;6.67;2023-06-17
85f8c4ae8813;dare_inc;7.41;2023-06-17
2e794e909568;dare_inc;20.67;2023-06-17
872faeca1d42;dare_inc;25.57;2023-06-17
bdbe4e5c003a;dare_inc;9.6;2023-06-17
6ef1dc0f91cc;dare_inc;28.64;2023-06-17
d94a1f3f1dae;dare_inc;29.76;2023-06-17
f5aed3171ce3;dare_inc;11.93;2023-06-17
586c414076fc;dare_inc;13.32;2023-06-17
9a036ed5694f;dare_inc;9.74;2023-06-17
6ed22e4e95a2;dare_inc;6.61;2023-06-17
43f43d246cb7;dare_inc;21.65;2023-06-17
192b73789f7e;dare_inc;7.6;2023-06-17
51f5069e1afb;dare_inc;8.43;2023-06-17
341929eee90a;dare_inc;20.32;2023-06-17
a9f4c4670af3;dare_inc;27.87;2023-06-17
71f3c662d7ad;dare_inc;27.1;2023-06-17
be429e15b32d;dare_inc;29.94;2023-06-17
d5e56f282443;dare_inc;24.31;2023-06-17
63246b5f4a3f;dare_inc;9.46;2023-06-17
d96f010b1a9a;dare_inc;18.66;2023-06-17
5a1eef011921;dare_inc;14.01;2023-06-17
fd11c69f7c74;dare_inc;12.95;2023-06-17
715ed7552e20;dare_inc;5.54;2023-06-17
7b291e838634;dare_inc;27.37;2023-06-18
ba5b09c07848;dare_inc;24.04;2023-06-18
12286b53918d;dare_inc;26.85;2023-06-18
9902488a93d9;dare_inc;14.02;2023-06-18
637f52e930a3;dare_inc;6.42;2023-06-18
552a2c12c2a7;dare_inc;27.76;2023-06-18
03d51ddf549a;dare_inc;11.24;2023-06-18
2ed789de69ba;dare_inc;10.77;2023-06-18
24b28b95927a;dare_inc;22.28;2023-06-18
fdb287834783;dare_inc;28.87;2023-06-18
51fdfdd49281;dare_inc;28.05;2023-06-18
2287f2172aea;dare_inc;16.65;2023-06-18
8d13b1e26e5b;dare_inc;6.42;2023-06-18
edbb119e9801;dare_inc;29.17;2023-06-18
c931e368a689;dare_inc;16.52;2023-06-18
24942c69b06a;dare_inc;26.54;2023-06-18
82d22a883c3f;dare_inc;14.04;2023-06-18
b027f10023c8;dare_inc;20.08;2023-06-18
fb0f8531e371;dare_inc;26.26;2023-06-19
777d362dd217;dare_inc;29.97;2023-06-19
f7d9ae7a3303;dare_inc;13.0;2023-06-19
4680f0d89f0d;dare_inc;23.31;2023-06-19
9b5bbac94bf4;dare_inc;13.02;2023-06-19
cad4ae0c6746;dare_inc;14.99;2023-06-19
bf2b42f5a85e;dare_inc;14.21;2023-06-19
19039a154a5c;dare_inc;23.97;2023-06-19
5ffbb8c8073a;dare_inc;11.16;2023-06-19
966ffc0f6622;dare_inc;19.78;2023-06-19
c2471ae96ee7;dare_inc;6.71;2023-06-19
ea886424d69a;dare_inc;20.57;2023-06-19
2b20703ffd05;dare_inc;15.48;2023-06-19
a281266586e5;dare_inc;23.14;2023-06-19
3bec7b538e7d;dare_inc;10.29;2023-06-19
cb9505c1a3d7;dare_inc;15.55;2023-06-19
74f66d8eceee;dare_inc;27.57;2023-06-19
bf0325a89798;dare_inc;18.13;2023-06-19
d9445dc4f14c;dare_inc;17.32;2023-06-19
6e134fd88e1a;dare_inc;28.06;2023-06-19
09ebe87bca77;dare_inc;11.12;2023-06-19
275698b5c2bb;dare_inc;15.98;2023-06-19
4b262bff4193;dare_inc;24.26;2023-06-19
58ebb748cdfc;dare_inc;23.86;2023-06-19
6a500c35ec78;dare_inc;5.22;2023-06-19
a2b483139509;dare_inc;21.43;2023-06-19
0d896f483b05;dare_inc;28.68;2023-06-19
7519d9345b11;dare_inc;21.31;2023-06-19
192309c97613;dare_inc;18.39;2023-06-20
bf326d536f1a;dare_inc;26.44;2023-06-20
588c712f4100;dare_inc;11.15;2023-06-20
7e7cff1c5b49;dare_inc;6.66;2023-06-20
820af8ba6c1f;dare_inc;17.54;2023-06-20
4d9aa2f218a3;dare_inc;18.8;2023-06-20
38a7770f3727;dare_inc;12.22;2023-06-20
424f4915a7d0;dare_inc;22.15;2023-06-20
5bf01867b3f5;dare_inc;24.4;2023-06-20
adf2190c6f0e;dare_inc;16.42;2023-06-20
1c54907d687a;dare_inc;10.48;2023-06-20
0860ee574766;dare_inc;18.74;2023-06-20
905e4e1ef204;dare_inc;21.34;2023-06-20
cd766be75ed1;dare_inc;27.13;2023-06-20
410ba33d7fbd;dare_inc;12.7;2023-06-20
e8018f423f24;dare_inc;21.04;2023-06-20
a0a33f6ff6b4;dare_inc;18.15;2023-06-20
fbc8563235f6;dare_inc;5.74;2023-06-20
02fd3bc2d69b;dare_inc;14.5;2023-06-20
cab36af14551;dare_inc;9.39;2023-06-20
a3cb7edfe01d;dare_inc;6.01;2023-06-20
9786430b68e1;dare_inc;5.31;2023-06-20
9f520cbf8203;dare_inc;22.38;2023-06-21
93676a7dd062;dare_inc;8.96;2023-06-21
c26ced6dd231;dare_inc;8.42;2023-06-21
08404f0301ed;dare_inc;14.62;2023-06-21
848214282d42;dare_inc;12.45;2023-06-21
9590453f9dc5;dare_inc;11.89;2023-06-21
e075f5606b4a;dare_inc;6.19;2023-06-21
492c06562d80;dare_inc;15.27;2023-06-21
b5d53e14197d;dare_inc;14.81;2023-06-21
288e1c112068;dare_inc;8.56;2023-06-21
079cc29491ba;dare_inc;10.06;2023-06-21
ede4a28e2834;dare_inc;29.23;2023-06-21
100611a9d5bd;dare_inc;16.03;2023-06-21
164f542c7f0b;dare_inc;6.64;2023-06-21
35b491471d3a;dare_inc;14.93;2023-06-21
186e81e7aaf8;dare_inc;11.57;2023-06-21
b130f2e3fe3a;dare_inc;14.49;2023-06-21
42035f314a8f;dare_inc;6.12;2023-06-21
e9276d3743fb;dare_inc;18.61;2023-06-21
c810f75a0629;dare_inc;18.74;2023-06-21
575fb982ca57;dare_inc;20.92;2023-06-21
13f9f65d7ea9;dare_inc;25.08;2023-06-21
1a39461b7fac;dare_inc;26.63;2023-06-21
2da643980b12;dare_inc;16.17;2023-06-21
45a07beacbca;dare_inc;8.12;2023-06-21
4262f6156fde;dare_inc;28.35;2023-06-21
4657bc93f1a2;dare_inc;11.88;2023-06-21
13fb861ae5f9;dare_inc;19.79;2023-06-21
b5136dae2f8a;dare_inc;11.23;2023-06-21
abde076d9166;dare_inc;9.94;2023-06-21
9daaff7df358;dare_inc;5.38;2023-06-21
142094e9d27c;dare_inc;27.68;2023-06-21
fb90a24564ea;dare_inc;17.53;2023-06-21
70a6740a9d11;dare_inc;13.24;2023-06-22
774b4151a993;dare_inc;10.28;2023-06-22
761c2ab987e9;dare_inc;10.97;2023-06-22
1085a02b6b79;dare_inc;16.59;2023-06-22
79257639d1d3;dare_inc;22.22;2023-06-22
31d1cc908439;dare_inc;28.84;2023-06-22
6cfc61dbfd92;dare_inc;29.43;2023-06-22
80019f60fd2b;dare_inc;9.36;2023-06-22
84cfd8af204f;dare_inc;25.47;2023-06-22
66794b93f3bf;dare_inc;12.74;2023-06-22
3dfa8e2425af;dare_inc;8.37;2023-06-22
b7a512d9e686;dare_inc;23.7;2023-06-22
d93a2d073fad;dare_inc;17.78;2023-06-22
26d8f9b0004e;dare_inc;10.6;2023-06-22
c98a48cbb2ec;dare_inc;27.54;2023-06-22
d7f49bc0b369;dare_inc;7.49;2023-06-22
85a07265a440;dare_inc;26.21;2023-06-22
1ee9f0298969;dare_inc;29.56;2023-06-22
0ff955b77089;dare_inc;21.0;2023-06-22
7eeb7463a55a;dare_inc;28.57;2023-06-22
45e4f973a5f4;dare_inc;9.01;2023-06-22
78e4d3fe9b89;dare_inc;15.35;2023-06-22
d00e30d33cc8;dare_inc;22.57;2023-06-22
4a0cd16258ec;dare_inc;20.94;2023-06-22
869988ea11ce;dare_inc;6.66;2023-06-23
10899bc27d3a;dare_inc;9.25;2023-06-23
893f77cd8e39;dare_inc;26.3;2023-06-23
856a23e49f95;dare_inc;18.29;2023-06-23
a2b1bec6e836;dare_inc;25.92;2023-06-23
c08647a59598;dare_inc;7.04;2023-06-23
20acaa018083;dare_inc;12.23;2023-06-23
165c1defed57;dare_inc;21.51;2023-06-23
a6bca125c9cf;dare_inc;17.31;2023-06-23
b603767a3669;dare_inc;12.88;2023-06-23
3373236416ab;dare_inc;14.35;2023-06-23
c62de6fea56a;dare_inc;20.26;2023-06-23
d0230b13449c;dare_inc;19.64;2023-06-23
a95166a3d40e;dare_inc;8.69;2023-06-23
49e412640250;dare_inc;14.18;2023-06-23
11658e16247c;dare_inc;18.32;2023-06-23
42dbffcf40d4;dare_inc;7.12;2023-06-23
aa7bde7efde5;dare_inc;25.89;2023-06-23
ce027d64e280;dare_inc;27.47;2023-06-23
accd8890545c;dare_inc;13.21;2023-06-23
b74a71e57798;dare_inc;6.17;2023-06-24
a7c568498c1a;dare_inc;15.7;2023-06-24
26de23896143;dare_inc;24.86;2023-06-24
3d5ad0bccacc;dare_inc;15.95;2023-06-24
e1c22444cac6;dare_inc;26.54;2023-06-24
7ae46694e519;dare_inc;5.01;2023-06-24
a10aee7c0e8c;dare_inc;14.63;2023-06-24
a2ba16d0f433;dare_inc;20.69;2023-06-24
4d6d7142a89e;dare_inc;25.77;2023-06-24
ab0c5f4919cb;dare_inc;28.86;2023-06-24
9684b5130d65;dare_inc;10.11;2023-06-24
24c5475384d7;dare_inc;18.16;2023-06-24
1199ec892303;dare_inc;20.73;2023-06-24
ca66c1de83ff;dare_inc;18.15;2023-06-24
6c9b004e55be;dare_inc;18.6;2023-06-24
877792f73d77;dare_inc;22.3;2023-06-24
7862cbf26025;dare_inc;10.08;2023-06-24
a5591ed7f991;dare_inc;20.14;2023-06-24
8d44649da2b6;dare_inc;15.46;2023-06-24
755a2d489f98;dare_inc;23.01;2023-06-24
431dba9b6e51;dare_inc;23.15;2023-06-24
f6a87fb869f4;dare_inc;18.43;2023-06-24
fe4a2fe0fd2b;dare_inc;6.48;2023-06-24
c092851dc617;dare_inc;18.1;2023-06-24
394a9f048a1e;dare_inc;8.0;2023-06-24
5ac8227bbf45;dare_inc;17.16;2023-06-24
6164c815fbd9;dare_inc;7.03;2023-06-24
b983fd89038e;dare_inc;22.9;2023-06-24
1174fdb787a1;dare_inc;26.85;2023-06-24
9938fe01094e;dare_inc;8.24;2023-06-24
e7e28f3c2afe;dare_inc;17.28;2023-06-24
01ea14f5c442;dare_inc;16.41;2023-06-24
8130695a29b9;dare_inc;8.73;2023-06-24
52e407f3fad3;dare_inc;6.14;2023-06-24
32671a4c8d11;dare_inc;9.65;2023-06-25
ad6bde4779de;dare_inc;19.94;2023-06-25
84c8f1cde3e1;dare_inc;8.06;2023-06-25
8026fe7b2b41;dare_inc;13.96;2023-06-25
3877119c4f24;dare_inc;6.05;2023-06-25
89b4a1a2896e;dare_inc;9.46;2023-06-25
58afbd8029aa;dare_inc;22.82;2023-06-25
27237da06fc2;dare_inc;11.35;2023-06-25
35b26993aa85;dare_inc;9.91;2023-06-25
79ad0345e94d;dare_inc;22.03;2023-06-25
00f826af9afa;dare_inc;12.97;2023-06-25
17519a94124a;dare_inc;27.94;2023-06-25
be680bf7b2fc;dare_inc;12.45;2023-06-25
f0985979e51e;dare_inc;16.68;2023-06-25
00a2b17efc34;dare_inc;11.83;2023-06-25
ffb4d5938b3d;dare_inc;6.7;2023-06-25
d490e21ffda0;dare_inc;5.93;2023-06-25
6d488d676759;dare_inc;23.78;2023-06-25
f7bef46d8c7f;dare_inc;12.85;2023-06-25
749334983a89;dare_inc;9.36;2023-06-25
2fae2bc3a32d;dare_inc;7.43;2023-06-25
01964264dbc6;dare_inc;6.74;2023-06-25
4988dd781954;dare_inc;26.56;2023-06-25
ba08c2faad40;dare_inc;23.6;2023-06-25
b483fd3392f7;dare_inc;29.84;2023-06-25
18daf06cc52b;dare_inc;18.41;2023-06-25
c4756cc02f63;dare_inc;6.42;2023-06-25
5ebe07b9322c;dare_inc;5.86;2023-06-26
4df148af7402;dare_inc;16.95;2023-06-26
b64b5d7bb8bb;dare_inc;16.2;2023-06-26
8d4fdcb4e4f8;dare_inc;21.17;2023-06-26
189eaf714b58;dare_inc;25.67;2023-06-26
0db39a9edeac;dare_inc;9.19;2023-06-26
661c6ce4cf30;dare_inc;22.63;2023-06-26
b6aa0a2d8192;dare_inc;23.48;2023-06-26
6aa1eebcecae;dare_inc;5.23;2023-06-26
83f19c17eb20;dare_inc;13.15;2023-06-26
2a8e85d4b948;dare_inc;14.44;2023-06-26
f866397a9b04;dare_inc;18.41;2023-06-26
a66189edf827;dare_inc;26.31;2023-06-26
4c5b7cb833f0;dare_inc;29.19;2023-06-26
ee68c734aa3c;dare_inc;10.56;2023-06-26
9a0760097e61;dare_inc;18.13;2023-06-26
8aac03b810cb;dare_inc;25.84;2023-06-26
93aee1298383;dare_inc;14.13;2023-06-26
382eaf287053;dare_inc;5.69;2023-06-26
bdc74d203e9d;dare_inc;19.17;2023-06-26
a89ed17adf60;dare_inc;14.62;2023-06-26
49ef62f6a374;dare_inc;22.29;2023-06-26
6d2de891f291;dare_inc;13.15;2023-06-26
4392955445c6;dare_inc;22.35;2023-06-26
b40b7c48ce17;dare_inc;19.63;2023-06-26
d13c5525fa22;dare_inc;16.96;2023-06-26
8c5a7473028d;dare_inc;27.42;2023-06-26
c66ab2408d6c;dare_inc;12.91;2023-06-26
0922a07c1977;dare_inc;6.18;2023-06-26
b8fbc7857c2d;dare_inc;20.86;2023-06-26
5dbabb6abc9e;dare_inc;27.71;2023-06-26
46788134ea06;dare_inc;14.5;2023-06-26
d81e41f5d0ee;dare_inc;14.54;2023-06-27
24e207a1fd6d;dare_inc;16.84;2023-06-27
8740fe29cb29;dare_inc;20.13;2023-06-27
65031a4389f5;dare_inc;10.5;2023-06-27
f8774f20988e;dare_inc;15.09;2023-06-27
74c27d90a77f;dare_inc;7.4;2023-06-27
e1ee9ecf0356;dare_inc;25.67;2023-06-27
228439c979a3;dare_inc;25.97;2023-06-27
bd2eeaac227d;dare_inc;29.91;2023-06-27
d4457fe02cbc;dare_inc;23.6;2023-06-27
0e35b0119aad;dare_inc;12.5;2023-06-27
1e683409f6a8;dare_inc;20.28;2023-06-27
a236bc290783;dare_inc;14.68;2023-06-27
b3b4a86ef4b5;dare_inc;21.12;2023-06-27
d2ff7d0af1f6;dare_inc;15.64;2023-06-28
99adb0cfa2c3;dare_inc;15.35;2023-06-28
7105c707e016;dare_inc;7.85;2023-06-28
5521cc68a59c;dare_inc;7.05;2023-06-28
f27efdad700d;dare_inc;21.68;2023-06-28
d01a1c307b9c;dare_inc;28.08;2023-06-28
435889f70b2a;dare_inc;26.11;2023-06-28
8e48e6058ef6;dare_inc;5.31;2023-06-28
0b854c7acae4;dare_inc;6.22;2023-06-28
38985374d7c6;dare_inc;17.65;2023-06-28
109e29dbf7d1;dare_inc;5.84;2023-06-28
b8e0a2af2b61;dare_inc;10.89;2023-06-28
a475b4a70500;dare_inc;22.58;2023-06-28
20acb236a384;dare_inc;5.36;2023-06-28
c42b35a67217;dare_inc;13.2;2023-06-28
a00d7dcbb83c;dare_inc;17.33;2023-06-28
41bae9a9a3ba;dare_inc;8.61;2023-06-28
775945608530;dare_inc;11.23;2023-06-28
4b976e4d1c0f;dare_inc;14.67;2023-06-28
dfc1018d760c;dare_inc;11.35;2023-06-28
ad9c1735a943;dare_inc;15.28;2023-06-28
84853cba2f85;dare_inc;23.84;2023-06-28
f860e2af62aa;dare_inc;28.31;2023-06-28
366838bf1963;dare_inc;20.89;2023-06-28
1360d9c94e42;dare_inc;15.58;2023-06-28
3a0ae2955bc7;dare_inc;14.75;2023-06-28
5827c826471f;dare_inc;12.14;2023-06-28
b1088871f0a2;dare_inc;28.93;2023-06-28
6f8fc0ec52c1;dare_inc;12.47;2023-06-28
08bb719262f1;dare_inc;21.5;2023-06-28
f93d4ec13b22;dare_inc;14.5;2023-06-28
bf91978dd4a0;dare_inc;18.43;2023-06-28
1f941cb1aee5;dare_inc;10.8;2023-06-28
d8c132e06641;dare_inc;8.01;2023-06-28
a65c7ed0a6ce;dare_inc;15.27;2023-06-28
376b74fa42ea;dare_inc;27.43;2023-06-29
b9e0bae15c3b;dare_inc;23.97;2023-06-29
77056cc0d98e;dare_inc;22.56;2023-06-29
d2cda4a71c8a;dare_inc;7.83;2023-06-29
412341c63b5c;dare_inc;14.86;2023-06-29
f13ca37ff8df;dare_inc;6.84;2023-06-29
186af541902b;dare_inc;13.27;2023-06-29
f397a9119f9a;dare_inc;27.06;2023-06-29
4b529f5f5971;dare_inc;24.29;2023-06-29
aaceca916f43;dare_inc;17.92;2023-06-29
8360825f68f4;dare_inc;11.78;2023-06-29
365d898f9846;dare_inc;20.69;2023-06-29
7ace373da522;dare_inc;9.3;2023-06-29
4781b6f88def;dare_inc;11.32;2023-06-29
ee3bd2daea57;dare_inc;10.66;2023-06-29
80a74b669ba9;dare_inc;19.25;2023-06-29
19490cc8a648;dare_inc;13.39;2023-06-29
c574ebbc928c;dare_inc;27.84;2023-06-30
afeaeaf377c1;dare_inc;17.05;2023-06-30
aedf4ce466b5;dare_inc;25.4;2023-06-30
d2f1c0df3031;dare_inc;19.26;2023-06-30
fd8d8a0420aa;dare_inc;13.3;2023-06-30
ab3aa8d0d316;dare_inc;23.8;2023-06-30
a345004c4f65;dare_inc;14.81;2023-06-30
4ba73868001c;dare_inc;13.94;2023-06-30
8e4faa23fff7;dare_inc;26.25;2023-06-30
e9344662d7bc;dare_inc;24.24;2023-06-30
82c982404a35;dare_inc;13.04;2023-06-30
fe307df6d321;dare_inc;17.94;2023-06-30
1a27b51c31a6;dare_inc;23.4;2023-06-30
9ff54647dbab;dare_inc;28.14;2023-06-30
bfe58b6d9ba4;dare_inc;5.9;2023-06-30
9e24ab435584;dare_inc;17.13;2023-06-30
af678af3c70e;dare_inc;9.06;2023-06-30
84395bcf1902;dare_inc;14.79;2023-06-30
c12d8b497212;dare_inc;28.44;2023-06-30
055f2fec6fad;dare_inc;22.95;2023-06-30
3455cb2bd0e2;dare_inc;13.98;2023-06-30
bb5bcc63c26d;dare_inc;5.75;2023-06-30
5d4f2d49487e;dare_inc;16.47;2023-06-30
9baaeb17e389;dare_inc;9.92;2023-06-30
24b4a31263c8;dare_inc;17.9;2023-06-30
4c90e1d73db3;dare_inc;9.16;2023-06-30
1bb0f9d71dc9;dare_inc;23.06;2023-06-30
5811f184c85c;dare_inc;20.38;2023-06-30
b9234e05d4db;dare_inc;16.61;2023-06-30
8184de44c085;dare_inc;27.11;2023-06-30
bfc14bc5380f;dare_inc;27.03;2023-06-30
e80baa889a15;dare_inc;26.91;2023-06-30
2f65e5216a42;dare_inc;13.77;2023-06-30
63f7d6d2289d;dare_inc;22.2;2023-06-30
30bbe7be4da4;dare_inc;29.53;2023-06-30
f588cbde2f7f;dare_inc;17.99;2023-06-30
2f78e5118978;dare_inc;23.2;2023-06-30
bb2d84312203;dare_inc;11.29;2023-06-30
14c9dbeb196d;dare_inc;20.39;2023-06-30
72b509607616;dare_inc;14.49;2023-06-30
0b4a61649201;dare_inc;18.54;2023-06-30
11c051d41284;dare_inc;20.73;2023-06-30
dde49b0649f4;dare_inc;23.92;2023-06-30
c46dde6e0c6a;dare_inc;10.05;2023-06-30
8bfa7deca052;dare_inc;6.29;2023-07-01
8b928aa97e0d;dare_inc;13.55;2023-07-01
001ee7099da8;dare_inc;12.54;2023-07-01
7d9c882af8a1;dare_inc;5.41;2023-07-01
9bb901e3361c;dare_inc;7.53;2023-07-01
272b3642b267;dare_inc;14.9;2023-07-01
44449a254d11;dare_inc;12.28;2023-07-01
520f0fe85104;dare_inc;8.17;2023-07-01
0b137529f03d;dare_inc;22.18;2023-07-01
e2c950fde4f9;dare_inc;19.69;2023-07-01
a4e4fc55b38d;dare_inc;15.83;2023-07-01
fa17ffbe1e80;dare_inc;21.35;2023-07-01
0fdcaf28a06a;dare_inc;18.29;2023-07-01
db59954900e1;dare_inc;20.72;2023-07-01
97887425395c;dare_inc;23.25;2023-07-01
a4534a901bb3;dare_inc;14.19;2023-07-01
7f4f6428fdc5;dare_inc;13.27;2023-07-01
dbc4762d66a4;dare_inc;16.18;2023-07-01
af1be78da5b4;dare_inc;17.09;2023-07-01
3e03dc801516;dare_inc;13.39;2023-07-01
c96616a04e15;dare_inc;24.29;2023-07-01
c5535a245751;dare_inc;13.15;2023-07-01
b28c9d1d0f43;dare_inc;13.6;2023-07-01
8405a633bf25;dare_inc;12.42;2023-07-01
1f1ab7c8a612;dare_inc;24.79;2023-07-01
0189ccdce7ae;dare_inc;19.42;2023-07-01
c23c9e60914a;dare_inc;28.61;2023-07-01
c3b0b42124b6;dare_inc;9.25;2023-07-01
11f88c2a19c6;dare_inc;8.23;2023-07-01
071336061592;dare_inc;25.23;2023-07-01
a3760aea6027;dare_inc;10.04;2023-07-01
5369707d6b94;dare_inc;24.45;2023-07-01
f6ce1d507fc3;dare_inc;27.65;2023-07-01
aa803ca7ffcf;dare_inc;19.18;2023-07-01
65a50ebc17c2;dare_inc;15.97;2023-07-01
39a56fc9c01b;dare_inc;18.69;2023-07-01
75eeb43567e9;dare_inc;27.66;2023-07-01
abf7a12007f9;dare_inc;25.42;2023-07-01
d562abf8fe8e;dare_inc;6.56;2023-07-01
b1ce38fac127;dare_inc;18.54;2023-07-01
cfb9115a688f;dare_inc;12.32;2023-07-01
0bb0877d46d8;dare_inc;12.94;2023-07-01
1aa46847b186;dare_inc;27.4;2023-07-01
4d15e6ea94ce;dare_inc;5.8;2023-07-02
325d13c830b7;dare_inc;22.52;2023-07-02
4ff71868993c;dare_inc;17.26;2023-07-02
bda47ee8a075;dare_inc;8.36;2023-07-02
c28346b1cbcc;dare_inc;14.44;2023-07-02
fe32e3165c8b;dare_inc;22.51;2023-07-02
6656940a0078;dare_inc;28.72;2023-07-02
f8355202cd4d;dare_inc;14.01;2023-07-02
e757a59548ae;dare_inc;17.18;2023-07-02
0e6aeeb42c35;dare_inc;10.07;2023-07-02
47641bcdd827;dare_inc;21.8;2023-07-02
ec643cab61e4;dare_inc;23.11;2023-07-02
99d8a278e8e4;dare_inc;27.71;2023-07-02
4f1f15f4169b;dare_inc;29.35;2023-07-02
33e4a601671f;dare_inc;6.91;2023-07-02
b5099ceccb4b;dare_inc;29.44;2023-07-02
45a64c78307b;dare_inc;6.47;2023-07-02
3f2a4276be12;dare_inc;10.29;2023-07-02
cf39dc393162;dare_inc;7.03;2023-07-02
2d3b87939195;dare_inc;18.6;2023-07-02
e308ab75f9aa;dare_inc;23.69;2023-07-02
6a54cb4ebe63;dare_inc;18.75;2023-07-02
caaf6809ec7a;dare_inc;19.53;2023-07-02
674790d23738;dare_inc;28.7;2023-07-02
a458e6794b70;dare_inc;21.52;2023-07-02
e42459d99d69;dare_inc;21.69;2023-07-02
09e7f2ae8d53;dare_inc;19.5;2023-07-02
8fe53a9b13fe;dare_inc;5.77;2023-07-02
d673a21d189e;dare_inc;26.45;2023-07-02
f3318b5fd622;dare_inc;10.3;2023-07-02
f58ead0605b6;dare_inc;25.76;2023-07-02
80e2be7a3b70;dare_inc;22.05;2023-07-02
455ecd2bf1f6;dare_inc;7.0;2023-07-02
63e7ff9ecb95;dare_inc;26.66;2023-07-02
9874b33cd81a;dare_inc;7.21;2023-07-02
009d0a8f9bbb;dare_inc;7.49;2023-07-02
413afcc6ddb6;dare_inc;15.58;2023-07-02
b21be823d1c5;dare_inc;24.5;2023-07-02
be9d9ddbd52f;dare_inc;16.34;2023-07-02
436c58be9e9e;dare_inc;8.07;2023-07-03
243787c7b5fb;dare_inc;10.53;2023-07-03
0e936ce3601a;dare_inc;9.0;2023-07-03
f13acaf39916;dare_inc;25.41;2023-07-03
307d8261b959;dare_inc;24.13;2023-07-03
abfb3d2a9619;dare_inc;22.51;2023-07-03
e524d9568ffd;dare_inc;7.86;2023-07-03
7968083844a5;dare_inc;29.23;2023-07-03
731d64c4e9e2;dare_inc;11.86;2023-07-03
47899dff8213;dare_inc;28.8;2023-07-03
8beb7422d810;dare_inc;14.03;2023-07-03
9105cfad1783;dare_inc;22.2;2023-07-03
1e77e9c76cf9;dare_inc;23.72;2023-07-03
6d6a3053d887;dare_inc;27.42;2023-07-03
8e13068ef459;dare_inc;22.74;2023-07-03
3a0e23039fb5;dare_inc;19.73;2023-07-03
302942c340a7;dare_inc;20.14;2023-07-03
e941e43bb9c2;dare_inc;18.23;2023-07-03
c9acd5af7ea4;dare_inc;11.64;2023-07-03
a4978dbeefdf;dare_inc;15.54;2023-07-03
0347459bfb02;dare_inc;20.18;2023-07-03
b72fb8f2099d;dare_inc;28.0;2023-07-03
498ed04d8f27;dare_inc;18.46;2023-07-03
32bb93673b9f;dare_inc;22.41;2023-07-03
e5904c45dd22;dare_inc;23.76;2023-07-03
8cb4c4a28a0e;dare_inc;15.75;2023-07-03
f4921489d154;dare_inc;23.76;2023-07-03
c20d957ffcdf;dare_inc;22.19;2023-07-03
7aac9e00806b;dare_inc;5.89;2023-07-03
f28ba0733ccc;dare_inc;20.14;2023-07-03
84a1d747c658;dare_inc;28.42;2023-07-03
d89a01e56a1f;dare_inc;24.85;2023-07-03
aa0c8b4fd387;dare_inc;7.28;2023-07-03
2adab0844bb5;dare_inc;25.91;2023-07-03
6974c5cc0644;dare_inc;9.99;2023-07-03
cfa668ddf837;dare_inc;5.62;2023-07-03
6500ef8237ee;dare_inc;17.81;2023-07-03
c25ee1757a91;dare_inc;9.33;2023-07-03
7e9671785641;dare_inc;12.91;2023-07-03
b12e1e4c1a29;dare_inc;10.33;2023-07-03
e5101ba9297f;dare_inc;18.25;2023-07-04
9b52de648140;dare_inc;12.42;2023-07-04
03f30434c4bb;dare_inc;27.31;2023-07-04
df3f2573e28c;dare_inc;26.51;2023-07-04
7b5cae77a117;dare_inc;28.0;2023-07-04
30e1f0514015;dare_inc;8.91;2023-07-04
0d3a8267722b;dare_inc;24.93;2023-07-04
312239331154;dare_inc;24.68;2023-07-04
c1210845dca8;dare_inc;12.92;2023-07-04
6ea0fa4c97dd;dare_inc;16.99;2023-07-04
aa9ba22b184c;dare_inc;24.42;2023-07-04
427865df9114;dare_inc;18.53;2023-07-04
62de2ecb1c5e;dare_inc;19.27;2023-07-04
649eb0233cf2;dare_inc;19.1;2023-07-04
511eb153b85c;dare_inc;10.97;2023-07-04
192a61d19237;dare_inc;13.89;2023-07-04
5257da0ec895;dare_inc;10.81;2023-07-04
db35733d0d52;dare_inc;19.06;2023-07-04
53a072e782e0;dare_inc;8.3;2023-07-04
49546e25e9a6;dare_inc;7.44;2023-07-04
ab757df0dc73;dare_inc;6.17;2023-07-04
ddf0cf3c8aa0;dare_inc;24.35;2023-07-04
37c853fdce6d;dare_inc;13.37;2023-07-04
15fc336618c2;dare_inc;15.27;2023-07-04
2da339b97ad8;dare_inc;11.7;2023-07-04
